Measure,RowIndex,X,Y,Height,Width,Image
1809,4,49,575,67,178,Wagner_WWV086A_071.png
1810,4,228,575,67,177,Wagner_WWV086A_071.png
1811,4,406,575,67,154,Wagner_WWV086A_071.png
1812,5,48,696,62,187,Wagner_WWV086A_071.png
1813,5,236,696,62,157,Wagner_WWV086A_071.png
1814,5,394,696,62,165,Wagner_WWV086A_071.png
1815,0,45,82,79,213,Wagner_WWV086A_072.png
1816,0,259,82,79,184,Wagner_WWV086A_072.png
1817,0,444,82,79,68,Wagner_WWV086A_072.png
1818,0,513,82,79,42,Wagner_WWV086A_072.png
1819,1,45,214,69,141,Wagner_WWV086A_072.png
1820,1,187,214,69,136,Wagner_WWV086A_072.png
1821,1,324,214,69,45,Wagner_WWV086A_072.png
1822,1,370,214,69,47,Wagner_WWV086A_072.png
1823,1,418,214,69,138,Wagner_WWV086A_072.png
1824,2,46,333,77,134,Wagner_WWV086A_072.png
1825,2,181,333,77,36,Wagner_WWV086A_072.png
1826,2,218,333,77,49,Wagner_WWV086A_072.png
1827,2,268,333,77,91,Wagner_WWV086A_072.png
1828,2,360,333,77,107,Wagner_WWV086A_072.png
1829,2,468,333,77,30,Wagner_WWV086A_072.png
1830,2,499,333,77,35,Wagner_WWV086A_072.png
1831,3,46,452,70,126,Wagner_WWV086A_072.png
1832,3,173,452,70,87,Wagner_WWV086A_072.png
1833,3,261,452,70,81,Wagner_WWV086A_072.png
1834,3,343,452,70,88,Wagner_WWV086A_072.png
1835,3,432,452,70,125,Wagner_WWV086A_072.png
1836,4,46,574,60,128,Wagner_WWV086A_072.png
1837,4,175,574,60,93,Wagner_WWV086A_072.png
1838,4,269,574,60,90,Wagner_WWV086A_072.png
1839,4,360,574,60,93,Wagner_WWV086A_072.png
1840,4,454,574,60,105,Wagner_WWV086A_072.png
1841,5,46,679,58,138,Wagner_WWV086A_072.png
1842,5,185,679,58,93,Wagner_WWV086A_072.png
1843,5,279,679,58,97,Wagner_WWV086A_072.png
1844,5,377,679,58,89,Wagner_WWV086A_072.png
1845,5,467,679,58,91,Wagner_WWV086A_072.png
1846,0,46,96,66,168,Wagner_WWV086A_073.png
1847,0,215,96,66,116,Wagner_WWV086A_073.png
1848,0,332,96,66,119,Wagner_WWV086A_073.png
1849,0,452,96,66,106,Wagner_WWV086A_073.png
1850,1,46,224,61,160,Wagner_WWV086A_073.png
1851,1,207,224,61,110,Wagner_WWV086A_073.png
1852,1,318,224,61,112,Wagner_WWV086A_073.png
1853,1,431,224,61,126,Wagner_WWV086A_073.png
1854,2,45,337,69,156,Wagner_WWV086A_073.png
1855,2,202,337,69,118,Wagner_WWV086A_073.png
1856,2,321,337,69,118,Wagner_WWV086A_073.png
1857,2,440,337,69,117,Wagner_WWV086A_073.png
1858,3,45,459,73,156,Wagner_WWV086A_073.png
1859,3,202,459,73,121,Wagner_WWV086A_073.png
1860,3,324,459,73,115,Wagner_WWV086A_073.png
1861,3,440,459,73,117,Wagner_WWV086A_073.png
1862,4,44,579,62,158,Wagner_WWV086A_073.png
1863,4,203,579,62,117,Wagner_WWV086A_073.png
1864,4,321,579,62,115,Wagner_WWV086A_073.png
1865,4,437,579,62,120,Wagner_WWV086A_073.png
1866,5,44,687,59,159,Wagner_WWV086A_073.png
1867,5,204,687,59,116,Wagner_WWV086A_073.png
1868,5,321,687,59,114,Wagner_WWV086A_073.png
1869,5,436,687,59,121,Wagner_WWV086A_073.png
1870,0,41,87,61,159,Wagner_WWV086A_074.png
1871,0,201,87,61,119,Wagner_WWV086A_074.png
1872,0,321,87,61,117,Wagner_WWV086A_074.png
1873,0,439,87,61,130,Wagner_WWV086A_074.png
1874,1,40,199,70,160,Wagner_WWV086A_074.png
1875,1,201,199,70,119,Wagner_WWV086A_074.png
1876,1,321,199,70,117,Wagner_WWV086A_074.png
1877,1,439,199,70,129,Wagner_WWV086A_074.png
1878,2,40,321,61,160,Wagner_WWV086A_074.png
1879,2,201,321,61,119,Wagner_WWV086A_074.png
1880,2,321,321,61,117,Wagner_WWV086A_074.png
1881,2,439,321,61,129,Wagner_WWV086A_074.png
1882,3,36,433,62,164,Wagner_WWV086A_074.png
1883,3,201,433,62,118,Wagner_WWV086A_074.png
1884,3,320,433,62,118,Wagner_WWV086A_074.png
1885,3,439,433,62,128,Wagner_WWV086A_074.png
1886,4,39,559,71,150,Wagner_WWV086A_074.png
1887,4,190,559,71,125,Wagner_WWV086A_074.png
1888,4,316,559,71,135,Wagner_WWV086A_074.png
1889,4,452,559,71,115,Wagner_WWV086A_074.png
1890,5,38,688,71,155,Wagner_WWV086A_074.png
1891,5,194,688,71,108,Wagner_WWV086A_074.png
1892,5,303,688,71,120,Wagner_WWV086A_074.png
1893,5,424,688,71,139,Wagner_WWV086A_074.png
1894,0,48,208,58,142,Wagner_WWV086A_075.png
1895,0,191,208,58,87,Wagner_WWV086A_075.png
1896,0,279,208,58,95,Wagner_WWV086A_075.png
1897,0,375,208,58,93,Wagner_WWV086A_075.png
1898,0,469,208,58,90,Wagner_WWV086A_075.png
1899,1,48,320,59,128,Wagner_WWV086A_075.png
1900,1,177,320,59,73,Wagner_WWV086A_075.png
1901,1,251,320,59,65,Wagner_WWV086A_075.png
1902,1,317,320,59,68,Wagner_WWV086A_075.png
1903,1,386,320,59,91,Wagner_WWV086A_075.png
1904,1,478,320,59,81,Wagner_WWV086A_075.png
1905,2,48,431,71,129,Wagner_WWV086A_075.png
1906,2,178,431,71,95,Wagner_WWV086A_075.png
1907,2,274,431,71,81,Wagner_WWV086A_075.png
1908,2,356,431,71,121,Wagner_WWV086A_075.png
1909,2,478,431,71,80,Wagner_WWV086A_075.png
1910,3,47,549,70,113,Wagner_WWV086A_075.png
1911,3,161,549,70,84,Wagner_WWV086A_075.png
1912,3,246,549,70,69,Wagner_WWV086A_075.png
1913,3,316,549,70,83,Wagner_WWV086A_075.png
1914,3,400,549,70,80,Wagner_WWV086A_075.png
1915,3,481,549,70,76,Wagner_WWV086A_075.png
1916,4,47,677,68,145,Wagner_WWV086A_075.png
1917,4,193,677,68,78,Wagner_WWV086A_075.png
1918,4,272,677,68,85,Wagner_WWV086A_075.png
1919,4,358,677,68,66,Wagner_WWV086A_075.png
1920,4,425,677,68,62,Wagner_WWV086A_075.png
1921,4,488,677,68,68,Wagner_WWV086A_075.png
1922,0,51,101,66,111,Wagner_WWV086A_076.png
1923,0,163,101,66,75,Wagner_WWV086A_076.png
1924,0,239,101,66,86,Wagner_WWV086A_076.png
1925,0,326,101,66,77,Wagner_WWV086A_076.png
1926,0,404,101,66,79,Wagner_WWV086A_076.png
1927,0,484,101,66,84,Wagner_WWV086A_076.png
1928,1,50,217,64,135,Wagner_WWV086A_076.png
1929,1,186,217,64,45,Wagner_WWV086A_076.png
1930,1,232,217,64,34,Wagner_WWV086A_076.png
1931,1,267,217,64,52,Wagner_WWV086A_076.png
1932,1,320,217,64,40,Wagner_WWV086A_076.png
1933,1,361,217,64,61,Wagner_WWV086A_076.png
1934,1,423,217,64,32,Wagner_WWV086A_076.png
1935,1,456,217,64,53,Wagner_WWV086A_076.png
1936,1,510,217,64,28,Wagner_WWV086A_076.png
1937,1,539,217,64,29,Wagner_WWV086A_076.png
1938,2,49,332,64,102,Wagner_WWV086A_076.png
1939,2,152,332,64,79,Wagner_WWV086A_076.png
1940,2,232,332,64,70,Wagner_WWV086A_076.png
1941,2,303,332,64,75,Wagner_WWV086A_076.png
1942,2,379,332,64,67,Wagner_WWV086A_076.png
1943,2,447,332,64,78,Wagner_WWV086A_076.png
1944,2,526,332,64,42,Wagner_WWV086A_076.png
1945,3,48,451,61,109,Wagner_WWV086A_076.png
1946,3,158,451,61,97,Wagner_WWV086A_076.png
1947,3,256,451,61,81,Wagner_WWV086A_076.png
1948,3,338,451,61,97,Wagner_WWV086A_076.png
1949,3,436,451,61,39,Wagner_WWV086A_076.png
1950,3,476,451,61,91,Wagner_WWV086A_076.png
1951,4,47,563,69,149,Wagner_WWV086A_076.png
1952,4,197,563,69,26,Wagner_WWV086A_076.png
1953,4,224,563,69,34,Wagner_WWV086A_076.png
1954,4,259,563,69,45,Wagner_WWV086A_076.png
1955,4,305,563,69,33,Wagner_WWV086A_076.png
1956,4,339,563,69,53,Wagner_WWV086A_076.png
1957,4,393,563,69,92,Wagner_WWV086A_076.png
1958,4,486,563,69,80,Wagner_WWV086A_076.png
1959,5,46,684,68,108,Wagner_WWV086A_076.png
1960,5,155,684,68,31,Wagner_WWV086A_076.png
1961,5,187,684,68,62,Wagner_WWV086A_076.png
1962,5,250,684,68,48,Wagner_WWV086A_076.png
1963,5,299,684,68,56,Wagner_WWV086A_076.png
1964,5,356,684,68,42,Wagner_WWV086A_076.png
1965,5,399,684,68,34,Wagner_WWV086A_076.png
1966,5,434,684,68,47,Wagner_WWV086A_076.png
1967,5,482,684,68,82,Wagner_WWV086A_076.png
1968,0,48,90,66,102,Wagner_WWV086A_077.png
1969,0,151,90,66,70,Wagner_WWV086A_077.png
1970,0,222,90,66,79,Wagner_WWV086A_077.png
1971,0,302,90,66,118,Wagner_WWV086A_077.png
1972,0,421,90,66,139,Wagner_WWV086A_077.png
1973,1,48,210,71,158,Wagner_WWV086A_077.png
1974,1,207,210,71,135,Wagner_WWV086A_077.png
1975,1,343,210,71,125,Wagner_WWV086A_077.png
1976,1,469,210,71,91,Wagner_WWV086A_077.png
1977,2,48,330,68,148,Wagner_WWV086A_077.png
1978,2,197,330,68,134,Wagner_WWV086A_077.png
1979,2,332,330,68,93,Wagner_WWV086A_077.png
1980,2,426,330,68,134,Wagner_WWV086A_077.png
1981,3,48,443,64,103,Wagner_WWV086A_077.png
1982,3,152,443,64,65,Wagner_WWV086A_077.png
1983,3,218,443,64,85,Wagner_WWV086A_077.png
1984,3,304,443,64,136,Wagner_WWV086A_077.png
1985,3,441,443,64,120,Wagner_WWV086A_077.png
1986,4,48,553,65,158,Wagner_WWV086A_077.png
1987,4,207,553,65,80,Wagner_WWV086A_077.png
1988,4,288,553,65,85,Wagner_WWV086A_077.png
1989,4,374,553,65,78,Wagner_WWV086A_077.png
1990,4,453,553,65,34,Wagner_WWV086A_077.png
1991,4,488,553,65,73,Wagner_WWV086A_077.png
1992,5,49,683,65,126,Wagner_WWV086A_077.png
1993,5,176,683,65,103,Wagner_WWV086A_077.png
1994,5,280,683,65,98,Wagner_WWV086A_077.png
1995,5,379,683,65,85,Wagner_WWV086A_077.png
1996,5,465,683,65,95,Wagner_WWV086A_077.png
1997,0,49,94,64,142,Wagner_WWV086A_078.png
1998,0,191,94,64,99,Wagner_WWV086A_078.png
1999,0,292,94,64,99,Wagner_WWV086A_078.png
2000,0,392,94,64,85,Wagner_WWV086A_078.png
2001,0,477,94,64,90,Wagner_WWV086A_078.png
2002,1,47,214,60,144,Wagner_WWV086A_078.png
2003,1,193,214,60,99,Wagner_WWV086A_078.png
2004,1,293,214,60,70,Wagner_WWV086A_078.png
2005,1,364,214,60,88,Wagner_WWV086A_078.png
2006,1,452,214,60,114,Wagner_WWV086A_078.png
2007,2,47,330,61,150,Wagner_WWV086A_078.png
2008,2,199,330,61,38,Wagner_WWV086A_078.png
2009,2,238,330,61,78,Wagner_WWV086A_078.png
2010,2,317,330,61,39,Wagner_WWV086A_078.png
2011,2,357,330,61,98,Wagner_WWV086A_078.png
2012,2,456,330,61,111,Wagner_WWV086A_078.png
2013,3,47,449,74,156,Wagner_WWV086A_078.png
2014,3,204,449,74,192,Wagner_WWV086A_078.png
2015,3,397,449,74,169,Wagner_WWV086A_078.png
2016,4,47,571,66,187,Wagner_WWV086A_078.png
2017,4,235,571,66,106,Wagner_WWV086A_078.png
2018,4,342,571,66,110,Wagner_WWV086A_078.png
2019,4,452,571,66,113,Wagner_WWV086A_078.png
2020,5,46,684,58,163,Wagner_WWV086A_078.png
2021,5,211,684,58,117,Wagner_WWV086A_078.png
2022,5,329,684,58,116,Wagner_WWV086A_078.png
2023,5,446,684,58,119,Wagner_WWV086A_078.png
2024,0,35,97,58,151,Wagner_WWV086A_079.png
2025,0,187,97,58,120,Wagner_WWV086A_079.png
2026,0,309,97,58,112,Wagner_WWV086A_079.png
2027,0,422,97,58,125,Wagner_WWV086A_079.png
2028,1,35,210,63,142,Wagner_WWV086A_079.png
2029,1,178,210,63,108,Wagner_WWV086A_079.png
2030,1,287,210,63,151,Wagner_WWV086A_079.png
2031,1,439,210,63,109,Wagner_WWV086A_079.png
2032,2,35,321,63,129,Wagner_WWV086A_079.png
2033,2,165,321,63,98,Wagner_WWV086A_079.png
2034,2,264,321,63,100,Wagner_WWV086A_079.png
2035,2,365,321,63,183,Wagner_WWV086A_079.png
2036,3,35,446,68,130,Wagner_WWV086A_079.png
2037,3,166,446,68,159,Wagner_WWV086A_079.png
2038,3,326,446,68,120,Wagner_WWV086A_079.png
2039,3,447,446,68,101,Wagner_WWV086A_079.png
2040,4,36,564,63,130,Wagner_WWV086A_079.png
2041,4,167,564,63,118,Wagner_WWV086A_079.png
2042,4,286,564,63,99,Wagner_WWV086A_079.png
2043,4,386,564,63,147,Wagner_WWV086A_079.png
2044,5,35,681,70,145,Wagner_WWV086A_079.png
2045,5,181,681,70,102,Wagner_WWV086A_079.png
2046,5,284,681,70,133,Wagner_WWV086A_079.png
2047,5,418,681,70,130,Wagner_WWV086A_079.png
2048,0,47,95,64,183,Wagner_WWV086A_080.png
2049,0,232,95,64,94,Wagner_WWV086A_080.png
2050,0,327,95,64,110,Wagner_WWV086A_080.png
2051,0,438,95,64,126,Wagner_WWV086A_080.png
2052,1,47,210,64,87,Wagner_WWV086A_080.png
2053,1,136,210,64,81,Wagner_WWV086A_080.png
2054,1,219,210,64,33,Wagner_WWV086A_080.png
2055,1,253,210,64,65,Wagner_WWV086A_080.png
2056,1,319,210,64,59,Wagner_WWV086A_080.png
2057,1,379,210,64,56,Wagner_WWV086A_080.png
2058,1,436,210,64,62,Wagner_WWV086A_080.png
2059,1,499,210,64,64,Wagner_WWV086A_080.png
2060,2,47,323,65,91,Wagner_WWV086A_080.png
2061,2,139,323,65,72,Wagner_WWV086A_080.png
2062,2,212,323,65,78,Wagner_WWV086A_080.png
2063,2,291,323,65,80,Wagner_WWV086A_080.png
2064,2,372,323,65,73,Wagner_WWV086A_080.png
2065,2,446,323,65,47,Wagner_WWV086A_080.png
2066,2,494,323,65,38,Wagner_WWV086A_080.png
2067,2,533,323,65,29,Wagner_WWV086A_080.png
2068,3,47,444,64,85,Wagner_WWV086A_080.png
2069,3,133,444,64,66,Wagner_WWV086A_080.png
2070,3,200,444,64,52,Wagner_WWV086A_080.png
2071,3,253,444,64,63,Wagner_WWV086A_080.png
2072,3,317,444,64,59,Wagner_WWV086A_080.png
2073,3,377,444,64,74,Wagner_WWV086A_080.png
2074,3,452,444,64,53,Wagner_WWV086A_080.png
2075,3,506,444,64,55,Wagner_WWV086A_080.png
2076,4,47,551,73,83,Wagner_WWV086A_080.png
2077,4,131,551,73,54,Wagner_WWV086A_080.png
2078,4,186,551,73,61,Wagner_WWV086A_080.png
2079,4,248,551,73,67,Wagner_WWV086A_080.png
2080,4,316,551,73,50,Wagner_WWV086A_080.png
2081,4,367,551,73,57,Wagner_WWV086A_080.png
2082,4,425,551,73,62,Wagner_WWV086A_080.png
2083,4,488,551,73,59,Wagner_WWV086A_080.png
2084,5,46,679,68,114,Wagner_WWV086A_080.png
2085,5,161,679,68,73,Wagner_WWV086A_080.png
2086,5,235,679,68,90,Wagner_WWV086A_080.png
2087,5,326,679,68,77,Wagner_WWV086A_080.png
2088,5,404,679,68,76,Wagner_WWV086A_080.png
2089,5,481,679,68,80,Wagner_WWV086A_080.png
2090,0,33,92,72,106,Wagner_WWV086A_081.png
2091,0,140,92,72,73,Wagner_WWV086A_081.png
2092,0,214,92,72,77,Wagner_WWV086A_081.png
2093,0,292,92,72,77,Wagner_WWV086A_081.png
2094,0,370,92,72,106,Wagner_WWV086A_081.png
2095,0,477,92,72,75,Wagner_WWV086A_081.png
2096,1,32,212,72,114,Wagner_WWV086A_081.png
2097,1,147,212,72,87,Wagner_WWV086A_081.png
2098,1,235,212,72,87,Wagner_WWV086A_081.png
2099,1,323,212,72,74,Wagner_WWV086A_081.png
2100,1,398,212,72,76,Wagner_WWV086A_081.png
2101,1,475,212,72,76,Wagner_WWV086A_081.png
2102,2,31,331,69,104,Wagner_WWV086A_081.png
2103,2,136,331,69,74,Wagner_WWV086A_081.png
2104,2,211,331,69,71,Wagner_WWV086A_081.png
2105,2,283,331,69,80,Wagner_WWV086A_081.png
2106,2,364,331,69,76,Wagner_WWV086A_081.png
2107,2,441,331,69,110,Wagner_WWV086A_081.png
2108,3,30,454,69,112,Wagner_WWV086A_081.png
2109,3,143,454,69,78,Wagner_WWV086A_081.png
2110,3,222,454,69,83,Wagner_WWV086A_081.png
2111,3,306,454,69,91,Wagner_WWV086A_081.png
2112,3,398,454,69,81,Wagner_WWV086A_081.png
2113,3,480,454,69,71,Wagner_WWV086A_081.png
2114,4,29,570,70,108,Wagner_WWV086A_081.png
2115,4,138,570,70,80,Wagner_WWV086A_081.png
2116,4,219,570,70,85,Wagner_WWV086A_081.png
2117,4,305,570,70,79,Wagner_WWV086A_081.png
2118,4,385,570,70,83,Wagner_WWV086A_081.png
2119,4,469,570,70,80,Wagner_WWV086A_081.png
2120,5,27,699,67,115,Wagner_WWV086A_081.png
2121,5,143,699,67,89,Wagner_WWV086A_081.png
2122,5,233,699,67,154,Wagner_WWV086A_081.png
2123,5,388,699,67,160,Wagner_WWV086A_081.png
2124,0,47,87,65,151,Wagner_WWV086A_082.png
2125,0,199,87,65,90,Wagner_WWV086A_082.png
2126,0,290,87,65,86,Wagner_WWV086A_082.png
2127,0,377,87,65,89,Wagner_WWV086A_082.png
2128,0,467,87,65,81,Wagner_WWV086A_082.png
2129,1,48,199,65,86,Wagner_WWV086A_082.png
2130,1,135,199,65,64,Wagner_WWV086A_082.png
2131,1,200,199,65,95,Wagner_WWV086A_082.png
2132,1,296,199,65,44,Wagner_WWV086A_082.png
2133,1,341,199,65,45,Wagner_WWV086A_082.png
2134,1,387,199,65,51,Wagner_WWV086A_082.png
2135,1,439,199,65,76,Wagner_WWV086A_082.png
2136,1,516,199,65,45,Wagner_WWV086A_082.png
2137,2,48,308,65,79,Wagner_WWV086A_082.png
2138,2,128,308,65,52,Wagner_WWV086A_082.png
2139,2,181,308,65,51,Wagner_WWV086A_082.png
2140,2,233,308,65,50,Wagner_WWV086A_082.png
2141,2,284,308,65,42,Wagner_WWV086A_082.png
2142,2,327,308,65,61,Wagner_WWV086A_082.png
2143,2,389,308,65,81,Wagner_WWV086A_082.png
2144,2,471,308,65,49,Wagner_WWV086A_082.png
2145,2,521,308,65,40,Wagner_WWV086A_082.png
2146,3,50,427,62,89,Wagner_WWV086A_082.png
2147,3,140,427,62,73,Wagner_WWV086A_082.png
2148,3,214,427,62,69,Wagner_WWV086A_082.png
2149,3,284,427,62,79,Wagner_WWV086A_082.png
2150,3,364,427,62,85,Wagner_WWV086A_082.png
2151,3,450,427,62,112,Wagner_WWV086A_082.png
2152,4,51,550,64,95,Wagner_WWV086A_082.png
2153,4,147,550,64,77,Wagner_WWV086A_082.png
2154,4,225,550,64,60,Wagner_WWV086A_082.png
2155,4,286,550,64,88,Wagner_WWV086A_082.png
2156,4,375,550,64,87,Wagner_WWV086A_082.png
2157,4,463,550,64,101,Wagner_WWV086A_082.png
2158,5,50,677,66,127,Wagner_WWV086A_082.png
2159,5,178,677,66,97,Wagner_WWV086A_082.png
2160,5,276,677,66,91,Wagner_WWV086A_082.png
2161,5,368,677,66,93,Wagner_WWV086A_082.png
2162,5,462,677,66,103,Wagner_WWV086A_082.png
2163,0,31,105,59,125,Wagner_WWV086A_083.png
2164,0,157,105,59,102,Wagner_WWV086A_083.png
2165,0,260,105,59,104,Wagner_WWV086A_083.png
2166,0,365,105,59,84,Wagner_WWV086A_083.png
2167,0,450,105,59,96,Wagner_WWV086A_083.png
2168,1,30,215,64,101,Wagner_WWV086A_083.png
2169,1,132,215,64,85,Wagner_WWV086A_083.png
2170,1,218,215,64,61,Wagner_WWV086A_083.png
2171,1,280,215,64,98,Wagner_WWV086A_083.png
2172,1,379,215,64,73,Wagner_WWV086A_083.png
2173,1,453,215,64,93,Wagner_WWV086A_083.png
2174,2,30,328,69,99,Wagner_WWV086A_083.png
2175,2,130,328,69,74,Wagner_WWV086A_083.png
2176,2,205,328,69,46,Wagner_WWV086A_083.png
2177,2,252,328,69,61,Wagner_WWV086A_083.png
2178,2,314,328,69,46,Wagner_WWV086A_083.png
2179,2,361,328,69,57,Wagner_WWV086A_083.png
2180,2,419,328,69,49,Wagner_WWV086A_083.png
2181,2,469,328,69,45,Wagner_WWV086A_083.png
2182,2,515,328,69,31,Wagner_WWV086A_083.png
2183,3,30,447,64,103,Wagner_WWV086A_083.png
2184,3,134,447,64,46,Wagner_WWV086A_083.png
2185,3,181,447,64,72,Wagner_WWV086A_083.png
2186,3,254,447,64,52,Wagner_WWV086A_083.png
2187,3,307,447,64,77,Wagner_WWV086A_083.png
2188,3,385,447,64,91,Wagner_WWV086A_083.png
2189,3,477,447,64,69,Wagner_WWV086A_083.png
2190,4,30,562,68,105,Wagner_WWV086A_083.png
2191,4,136,562,68,143,Wagner_WWV086A_083.png
2192,4,280,562,68,141,Wagner_WWV086A_083.png
2193,4,422,562,68,123,Wagner_WWV086A_083.png
2194,5,29,683,70,178,Wagner_WWV086A_083.png
2195,5,208,683,70,155,Wagner_WWV086A_083.png
2196,5,364,683,70,181,Wagner_WWV086A_083.png
2197,0,45,104,69,182,Wagner_WWV086A_084.png
2198,0,228,104,69,70,Wagner_WWV086A_084.png
2199,0,299,104,69,58,Wagner_WWV086A_084.png
2200,0,358,104,69,80,Wagner_WWV086A_084.png
2201,0,439,104,69,112,Wagner_WWV086A_084.png
2202,1,46,219,61,147,Wagner_WWV086A_084.png
2203,1,194,219,61,115,Wagner_WWV086A_084.png
2204,1,310,219,61,116,Wagner_WWV086A_084.png
2205,1,427,219,61,125,Wagner_WWV086A_084.png
2206,2,46,327,64,156,Wagner_WWV086A_084.png
2207,2,203,327,64,91,Wagner_WWV086A_084.png
2208,2,295,327,64,89,Wagner_WWV086A_084.png
2209,2,385,327,64,87,Wagner_WWV086A_084.png
2210,2,473,327,64,79,Wagner_WWV086A_084.png
2211,3,46,446,59,144,Wagner_WWV086A_084.png
2212,3,191,446,59,139,Wagner_WWV086A_084.png
2213,3,331,446,59,81,Wagner_WWV086A_084.png
2214,3,413,446,59,71,Wagner_WWV086A_084.png
2215,3,485,446,59,67,Wagner_WWV086A_084.png
2216,4,46,566,57,110,Wagner_WWV086A_084.png
2217,4,157,566,57,77,Wagner_WWV086A_084.png
2218,4,235,566,57,88,Wagner_WWV086A_084.png
2219,4,324,566,57,96,Wagner_WWV086A_084.png
2220,4,421,566,57,105,Wagner_WWV086A_084.png
2221,5,46,669,64,133,Wagner_WWV086A_084.png
2222,5,180,669,64,90,Wagner_WWV086A_084.png
2223,5,271,669,64,89,Wagner_WWV086A_084.png
2224,5,361,669,64,88,Wagner_WWV086A_084.png
2225,5,450,669,64,103,Wagner_WWV086A_084.png
2226,0,38,109,66,145,Wagner_WWV086A_085.png
2227,0,184,109,66,106,Wagner_WWV086A_085.png
2228,0,291,109,66,118,Wagner_WWV086A_085.png
2229,0,410,109,66,126,Wagner_WWV086A_085.png
2230,1,38,217,68,101,Wagner_WWV086A_085.png
2231,1,140,217,68,61,Wagner_WWV086A_085.png
2232,1,202,217,68,68,Wagner_WWV086A_085.png
2233,1,271,217,68,38,Wagner_WWV086A_085.png
2234,1,310,217,68,74,Wagner_WWV086A_085.png
2235,1,385,217,68,73,Wagner_WWV086A_085.png
2236,1,459,217,68,77,Wagner_WWV086A_085.png
2237,2,39,349,70,115,Wagner_WWV086A_085.png
2238,2,155,349,70,74,Wagner_WWV086A_085.png
2239,2,230,349,70,72,Wagner_WWV086A_085.png
2240,2,303,349,70,73,Wagner_WWV086A_085.png
2241,2,377,349,70,77,Wagner_WWV086A_085.png
2242,2,455,349,70,81,Wagner_WWV086A_085.png
2243,3,39,464,58,121,Wagner_WWV086A_085.png
2244,3,161,464,58,92,Wagner_WWV086A_085.png
2245,3,254,464,58,89,Wagner_WWV086A_085.png
2246,3,344,464,58,113,Wagner_WWV086A_085.png
2247,3,458,464,58,79,Wagner_WWV086A_085.png
2248,4,40,574,62,147,Wagner_WWV086A_085.png
2249,4,188,574,62,83,Wagner_WWV086A_085.png
2250,4,272,574,62,93,Wagner_WWV086A_085.png
2251,4,366,574,62,88,Wagner_WWV086A_085.png
2252,4,455,574,62,82,Wagner_WWV086A_085.png
2253,5,40,684,61,119,Wagner_WWV086A_085.png
2254,5,160,684,61,99,Wagner_WWV086A_085.png
2255,5,260,684,61,82,Wagner_WWV086A_085.png
2256,5,343,684,61,90,Wagner_WWV086A_085.png
2257,5,434,684,61,103,Wagner_WWV086A_085.png
2258,0,56,89,60,119,Wagner_WWV086A_086.png
2259,0,176,89,60,103,Wagner_WWV086A_086.png
2260,0,280,89,60,91,Wagner_WWV086A_086.png
2261,0,372,89,60,89,Wagner_WWV086A_086.png
2262,0,462,89,60,104,Wagner_WWV086A_086.png
2263,1,55,221,60,119,Wagner_WWV086A_086.png
2264,1,175,221,60,139,Wagner_WWV086A_086.png
2265,1,315,221,60,154,Wagner_WWV086A_086.png
2266,1,470,221,60,97,Wagner_WWV086A_086.png
2267,2,55,341,61,163,Wagner_WWV086A_086.png
2268,2,220,341,61,117,Wagner_WWV086A_086.png
2269,2,338,341,61,111,Wagner_WWV086A_086.png
2270,2,450,341,61,117,Wagner_WWV086A_086.png
2271,3,55,463,60,162,Wagner_WWV086A_086.png
2272,3,218,463,60,119,Wagner_WWV086A_086.png
2273,3,338,463,60,119,Wagner_WWV086A_086.png
2274,3,458,463,60,109,Wagner_WWV086A_086.png
2275,4,55,575,64,163,Wagner_WWV086A_086.png
2276,4,220,575,64,111,Wagner_WWV086A_086.png
2277,4,332,575,64,108,Wagner_WWV086A_086.png
2278,4,441,575,64,127,Wagner_WWV086A_086.png
2279,5,55,691,63,100,Wagner_WWV086A_086.png
2280,5,156,691,63,87,Wagner_WWV086A_086.png
2281,5,244,691,63,72,Wagner_WWV086A_086.png
2282,5,317,691,63,85,Wagner_WWV086A_086.png
2283,5,404,691,63,163,Wagner_WWV086A_086.png
2284,0,38,97,80,176,Wagner_WWV086A_087.png
2285,0,215,97,80,126,Wagner_WWV086A_087.png
2286,0,342,97,80,95,Wagner_WWV086A_087.png
2287,0,439,97,80,93,Wagner_WWV086A_087.png
2288,1,38,235,62,107,Wagner_WWV086A_087.png
2289,1,146,235,62,51,Wagner_WWV086A_087.png
2290,1,199,235,62,65,Wagner_WWV086A_087.png
2291,1,265,235,62,81,Wagner_WWV086A_087.png
2292,1,348,235,62,65,Wagner_WWV086A_087.png
2293,1,414,235,62,40,Wagner_WWV086A_087.png
2294,1,456,235,62,93,Wagner_WWV086A_087.png
2295,2,39,354,69,84,Wagner_WWV086A_087.png
2296,2,124,354,69,114,Wagner_WWV086A_087.png
2297,2,238,354,69,102,Wagner_WWV086A_087.png
2298,2,342,354,69,103,Wagner_WWV086A_087.png
2299,2,446,354,69,104,Wagner_WWV086A_087.png
2300,3,39,477,65,164,Wagner_WWV086A_087.png
2301,3,204,477,65,114,Wagner_WWV086A_087.png
2302,3,319,477,65,119,Wagner_WWV086A_087.png
2303,3,439,477,65,111,Wagner_WWV086A_087.png
2304,4,39,585,65,158,Wagner_WWV086A_087.png
2305,4,198,585,65,120,Wagner_WWV086A_087.png
2306,4,320,585,65,112,Wagner_WWV086A_087.png
2307,4,433,585,65,117,Wagner_WWV086A_087.png
